,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,지번주소,도로명주소,도로명우편번호,사업장명,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y)
283996,1,영업/정상,1,영업,서울특별시 강남구 삼성동 159 컨벤션별관 ,서울특별시 강남구 테헤란로87길 58 컨벤션별관 지하2층 2A06호 (삼성동),6164,(주)보나비 쿠차라 코엑스몰 오크우드점,U,2021.5.5 2:40,외국음식전문점(인도태국등),205130.5917,445590.0968
477244,1,영업/정상,1,영업,서울특별시 강남구 대치동 891 삼성생명 대치타워 1층,서울특별시 강남구 테헤란로 424 지상1층 (대치동 삼성생명 대치타워),6194,(주)보나비아티제선릉대치타워점,U,2021.12.3 23:00,경양식,204667.8269,444804.0969
290266,1,영업/정상,1,영업,서울특별시 강남구 신사동 547-2번지 지상2층 ,서울특별시 강남구 압구정로12길 13 지상2층 (신사동),6029,(주)보바베어,I,2018.8.31 23:59,한식,201942.1248,446761.1262
282044,1,영업/정상,1,영업,서울특별시 강남구 신사동 525-23 ,서울특별시 강남구 논현로175길 101-5 지상1층 (신사동),6028,(주)보우앤파트너스 카소미야가로수길본점,I,2021.8.1 0:22,일식,201816.5792,446689.5143
285151,1,영업/정상,1,영업,서울특별시 강남구 역삼동 619-14번지 지상1층 ,서울특별시 강남구 봉은사로18길 76 (역삼동지상1층),6128,(주)봉우이층집 강남본점,U,2019.3.22 2:40,경양식,202352.8795,444398.1429
285759,1,영업/정상,1,영업,서울특별시 강남구 역삼동 619-14번지 지하1층 ,서울특별시 강남구 봉은사로18길 76 (역삼동지하1층),6128,(주)봉우화로,U,2019.3.22 2:40,한식,202352.8795,444398.1429
282159,1,영업/정상,1,영업,서울특별시 강남구 신사동 584-3 원방빌딩 ,서울특별시 강남구 논현로 837 원방빌딩 지하1층 1호 (신사동),6031,(주)부르노뮤직,U,2021.9.4 2:40,기타,202400.5269,446778.8174
285763,1,영업/정상,1,영업,서울특별시 강남구 삼성동 159-7번지 현대백화점지하1층 ,서울특별시 강남구 테헤란로 517 지하1층 (삼성동 현대백화점),6164,(주)부첼라 현대무역센터점,I,2018.8.31 23:59,경양식,205210.3588,445154.4223
284747,1,영업/정상,1,영업,서울특별시 강남구 압구정동 429번지 현대백화점 압구정점 ,서울특별시 강남구 압구정로 165 지하1층 (압구정동 현대백화점 압구정점),6001,(주)부첼라 현대백화점 압구정점,I,2018.8.31 23:59,경양식,202358.5057,447232.9557
291265,1,영업/정상,1,영업,서울특별시 강남구 역삼동 668-14번지 ,서울특별시 강남구 논현로 514 지상2층 (역삼동),6140,(주)불이아 역삼점,I,2019.4.10 2:20,중국식,203152.9808,444481.2609
289693,1,영업/정상,1,영업,서울특별시 강남구 역삼동 808-5번지 ,서울특별시 강남구 강남대로 468 지하3층 (역삼동),6123,(주)브로젝스,I,2018.8.31 23:59,통닭(치킨),202150.899,444665.5848
281564,1,영업/정상,1,영업,서울특별시 강남구 청담동 85-4번지 디자이너클럽 ,서울특별시 강남구 선릉로 818 디자이너클럽 지하2층 (청담동),6014,(주)브로젝스 청담점,U,2018.9.21 23:59,경양식,203473.9251,446939.2252
281479,1,영업/정상,1,영업,서울특별시 강남구 역삼동 700-8 ,서울특별시 강남구 언주로94길 5 12층 (역삼동),6147,(주)블루문서울,I,2020.9.3 0:23,호프/통닭,203686.6086,444706.5324
284203,1,영업/정상,1,영업,서울특별시 강남구 삼성동 155-3 ,서울특별시 강남구 테헤란로83길 33 지상1층 (삼성동),6167,(주)비블레스,U,2021.1.29 2:40,경양식,204950.8391,445256.6719
282324,1,영업/정상,1,영업,서울특별시 강남구 청담동 88-10 ,서울특별시 강남구 선릉로152길 15 지하1층 (청담동),6014,(주)비앤어스 평양일미 청담점,U,2020.7.26 2:40,한식,203523.7984,446896.7846
285904,1,영업/정상,1,영업,서울특별시 강남구 신사동 541-15번지 ,서울특별시 강남구 도산대로13길 14 지상3층 302호 (신사동 다모빌딩),6036,(주)비즈니스아츠 디자인,I,2018.8.31 23:59,패스트푸드,201999.6356,446290.2268
290729,1,영업/정상,1,영업,서울특별시 강남구 역삼동 824-12번지 메가시티오피스텔 ,서울특별시 강남구 테헤란로4길 15 메가시티오피스텔 1층 102103104호 (역삼동),6233,(주)뽕족 강남역본점,U,2019.11.15 2:40,한식,202603.6761,443910.083
284920,1,영업/정상,1,영업,서울특별시 강남구 논현동 7-20 ,서울특별시 강남구 논현로149길 6 (논현동),6040,(주)삼다연,U,2021.7.9 2:40,한식,202388.6493,446285.2919
282421,1,영업/정상,1,영업,서울특별시 강남구 논현동 96-14번지 논현기흥빌딩 ,서울특별시 강남구 도산대로50길 12 논현기흥빌딩 지상2층 (논현동),6054,(주)삼원가든 뿔사롱 논현점,U,2018.11.27 2:40,한식,203229.0504,446602.487
280336,1,영업/정상,1,영업,서울특별시 강남구 청담동 83-16번지 ,서울특별시 강남구 압구정로60길 18 지상1층 (청담동),6014,(주)삼원가든 썬더버드 청담점,U,2018.11.24 2:37,한식,203617.0017,447107.7134
289923,1,영업/정상,1,영업,서울특별시 강남구 신사동 532-9번지 ,서울특별시 강남구 압구정로12길 18 지하1층 (신사동 외1필지),6028,(주)삼원가든 투뿔등심 가로수길점,U,2018.11.27 2:40,한식,201902.447,446735.7475
288046,1,영업/정상,1,영업,서울특별시 강남구 역삼동 825-19번지 ,서울특별시 강남구 테헤란로4길 6 2층 201202호 (역삼동 강남역센트럴푸르지오시티),6232,(주)삼원가든 투뿔등심 강남역점,U,2018.11.27 2:40,한식,202488.6862,443956.1467
290385,1,영업/정상,1,영업,서울특별시 강남구 삼성동 154-10 ,서울특별시 강남구 테헤란로87길 33 지하1층 (삼성동 융전빌딩),6167,(주)삼원가든 투뿔등심 고담 삼성점,U,2021.10.22 2:40,기타,205048.1788,445288.794
287544,1,영업/정상,1,영업,서울특별시 강남구 논현동 97-7번지 청호빌딩 지상1층 102호,서울특별시 강남구 언주로148길 19 지상1층 102호 (논현동 청호빌딩),6054,(주)삼원가든 투뿔등심 논현본점,U,2018.11.29 2:40,한식,203118.1286,446536.2528
282858,1,영업/정상,1,영업,서울특별시 강남구 신사동 663-5번지 ,서울특별시 강남구 선릉로157길 22 지상1층 (신사동),6018,(주)삼현스타 스폰티니 압구정로데오점,I,2020.5.13 0:23,경양식,203305.6468,447124.3403
285688,1,영업/정상,1,영업,서울특별시 강남구 청담동 129-10 ,서울특별시 강남구 도산대로101길 6 지하1층 지상1층 (청담동),6013,(주)새벽집,U,2021.7.29 2:40,한식,204606.9979,447032.3374
288582,1,영업/정상,1,영업,서울특별시 강남구 도곡동 467-23번지 인스토피아 3층 ,서울특별시 강남구 언주로 120 (도곡동인스토피아 3층),6295,(주)샤틴,I,2018.8.31 23:59,중국식,204463.6721,442729.6586
288386,1,영업/정상,1,영업,서울특별시 강남구 역삼동 737번지 ,서울특별시 강남구 테헤란로 152 지하1층 (역삼동 강남파이낸스센터),6236,(주)선호에프엔비(속초코다리냉면),I,2018.8.31 23:59,한식,203169.2233,444178.3573
285060,1,영업/정상,1,영업,서울특별시 강남구 삼성동 45-10번지 지상1층 ,서울특별시 강남구 봉은사로 459 (삼성동지상1층),6096,(주)성제기업'빅맨',U,2018.12.13 2:40,한식,204324.2634,445580.1875
291128,1,영업/정상,1,영업,서울특별시 강남구 논현동 108 논현웰스톤 ,서울특별시 강남구 학동로43길 38 제지하2층 201호 주방20호 (논현동 논현웰스톤),6059,(주)세컨드유레카 선릉DV점,U,2020.7.15 2:40,한식,203292.307,446247.5115
290520,1,영업/정상,1,영업,서울특별시 강남구 압구정동 494 갤러리아백화점 ,서울특별시 강남구 압구정로 343 갤러리아백화점 지하1층 (압구정동),6008,(주)소금집 파이샵 압구정점,I,2022.2.18 0:22,경양식,203470.8484,447369.5799
280598,1,영업/정상,1,영업,서울특별시 강남구 삼성동 159-6 ,서울특별시 강남구 테헤란로87길 22 지상3층 (삼성동 한국도심공항터미널),6164,(주)소노인터내셔널 삼성지점,U,2021.5.23 2:40,한식,205170.9597,445264.9363
287558,1,영업/정상,1,영업,서울특별시 강남구 삼성동 159-6 도심공항터미널 4층 ,서울특별시 강남구 테헤란로87길 22 (삼성동도심공항터미널 4층),6164,(주)소노인터내셔널 삼성지점,U,2021.5.23 2:40,경양식,205170.9597,445264.9363
290334,1,영업/정상,1,영업,서울특별시 강남구 신사동 663-18번지 (1층) ,서울특별시 강남구 언주로172길 62 (신사동(1층)),6018,(주)송옥에프앤비,I,2018.8.31 23:59,경양식,203357.4289,447165.4966
472976,1,영업/정상,1,영업,서울특별시 강남구 대치동 626 청실종합상가,서울특별시 강남구 남부순환로 2917 청실종합상가 지상1층 117호 (대치동),6280,(주)수인푸드,U,2021.12.6 22:07,까페,205154.6381,443439.9816
468251,1,영업/정상,1,영업,서울특별시 강남구 신사동 635-14 금광아크존1,서울특별시 강남구 압구정로42길 36 지상1층 101호 (신사동 금광아크존1),6017,(주)스위트바이오 그릭데이 압구정점,U,2021.12.6 0:09,기타,202990.8708,447146.5556
282297,1,영업/정상,1,영업,서울특별시 강남구 청담동 90-19 청담동 올리브빌딩 ,서울특별시 강남구 선릉로152길 37 청담동 올리브빌딩 지상1층 (청담동),6016,(주)스케줄코퍼레이션(스케줄라운지),U,2021.6.11 2:40,경양식,203705.592,446937.6781
290947,1,영업/정상,1,영업,서울특별시 강남구 청담동 90-19 청담동 올리브빌딩 ,서울특별시 강남구 선릉로152길 37 청담동 올리브빌딩 지하1층 (청담동),6016,(주)스케줄코퍼레이션(스케줄청담),U,2022.2.23 2:40,경양식,203705.592,446937.6781
289723,1,영업/정상,1,영업,서울특별시 강남구 역삼동 826-14 강남358타워 ,서울특별시 강남구 강남대로 358 강남358타워 2층 (역삼동),6241,(주)스타럭스 교토가츠규 강남358타워점,U,2021.8.11 2:40,일식,202557.0078,443648.6225
285146,1,영업/정상,1,영업,서울특별시 강남구 삼성동 77-7 1층 ,서울특별시 강남구 영동대로115길 9 (삼성동1층),6087,(주)스타럭스 삼성동치킨 삼성점,U,2021.8.11 2:40,통닭(치킨),205145.5052,445841.2367
280249,1,영업/정상,1,영업,서울특별시 강남구 역삼동 814-5 ,서울특별시 강남구 강남대로 442 지상1층 (역삼동),6123,(주)스타럭스 스폰티니 강남점,U,2021.8.11 2:40,일식,202248.7263,444428.0604
281575,1,영업/정상,1,영업,서울특별시 강남구 신사동 530-4 ,서울특별시 강남구 가로수길 83 지상1층 (신사동),6028,(주)스타럭스 스폰티니 신사가로수길점,U,2021.8.11 2:40,경양식,201900.0408,446816.6068
290215,1,영업/정상,1,영업,서울특별시 강남구 신사동 524-30번지 지상12층 ,서울특별시 강남구 압구정로10길 26 (신사동지상12층),6028,(주)스페인클럽,I,2018.8.31 23:59,경양식,201862.6834,446630.4254
290772,1,영업/정상,1,영업,서울특별시 강남구 논현동 66-34번지 ,서울특별시 강남구 도산대로30길 24 1층 102호 (논현동),6049,(주)신사 정육공방,I,2019.11.17 0:23,식육(숯불구이),202570.752,446233.6179
291096,1,영업/정상,1,영업,서울특별시 강남구 역삼동 647-6 블루-b ,서울특별시 강남구 테헤란로13길 8-5 블루-b 지상2층 (역삼동),6133,(주)신세계푸드 셰프투고 역삼점,U,2021.4.23 2:40,경양식,202838.9627,444252.642
286341,1,영업/정상,1,영업,서울특별시 강남구 역삼동 677-25 큰길타워지하1층 ,서울특별시 강남구 테헤란로 223 (역삼동큰길타워지하1층),6142,(주)신세계푸드 큰길타워정반,U,2021.4.29 2:40,한식,203530.6026,444462.1935
284120,1,영업/정상,1,영업,서울특별시 강남구 청담동 53-7번지 ,서울특별시 강남구 영동대로 737 (청담동),6071,(주)신안관광호텔리베라,I,2018.8.31 23:59,출장조리,204714.7585,446852.0784
284603,1,영업/정상,1,영업,서울특별시 강남구 역삼동 828-2번지 ,서울특별시 강남구 테헤란로8길 29 (역삼동),6239,(주)신정,I,2018.8.31 23:59,한식,202790.8852,443874.7879
284100,1,영업/정상,1,영업,서울특별시 강남구 청담동 52-2번지 지상 2 3층 ,서울특별시 강남구 도산대로 534 (청담동 지상 2 3층),6071,(주)신화아이푸드 긴자청담점,I,2018.8.31 23:59,일식,204513.0733,446906.4517
286357,1,영업/정상,1,영업,서울특별시 강남구 역삼동 818-1번지 에이동1층제1호 ,서울특별시 강남구 강남대로96길 12 (역삼동에이동1층제1호),6129,(주)써브웨이 강남역점,I,2018.8.31 23:59,패스트푸드,202405.4773,444167.8972
476173,1,영업/정상,1,영업,서울특별시 강남구 신사동 603 ANdAZ,서울특별시 강남구 논현로 854 ANdAZ 지상1층 103호 (신사동),6022,(주)썬앳푸드 부베트,U,2021.12.8 0:05,기타,202482.2166,447020.4209
290939,1,영업/정상,1,영업,서울특별시 강남구 신사동 603번지 ,서울특별시 강남구 논현로 854 104105106호 (신사동),6022,(주)썬앳푸드 시추안하우스 압구정점,U,2019.9.11 2:40,중국식,202482.2166,447020.4209
290938,1,영업/정상,1,영업,서울특별시 강남구 신사동 603번지 ,서울특별시 강남구 논현로 854 지하1층 116호 (신사동),6022,(주)썬앳푸드 텍사스데브라질 압구정점,U,2019.9.11 2:40,경양식,202482.2166,447020.4209
285840,1,영업/정상,1,영업,서울특별시 강남구 삼성동 159-0번지 오크우드호텔 지상1층6호 ,서울특별시 강남구 영동대로 511 (삼성동오크우드호텔 지상1층6호),6164,(주)썬앳푸드비스트로서울삼성점,I,2018.8.31 23:59,한식,205130.5917,445590.0968
286708,1,영업/정상,1,영업,서울특별시 강남구 삼성동 154-11번지 지상1층 ,서울특별시 강남구 테헤란로87길 29 (삼성동지상1층),6167,(주)썬앳푸드시추안하우스삼성점,U,2019.9.11 2:40,경양식,205054.2329,445274.034
280632,1,영업/정상,1,영업,서울특별시 강남구 청담동 49-12번지 지상12층 ,서울특별시 강남구 도산대로90길 16 (청담동지상12층),6070,(주)씨피가디언,I,2018.8.31 23:59,출장조리,204249.6883,446807.2825
284812,1,영업/정상,1,영업,서울특별시 강남구 논현동 29-9번지 지하1층 ,서울특별시 강남구 학동로25길 35 지하1층 (논현동),6041,(주)아가페하우스,U,2018.11.29 2:40,한식,202399.0891,445950.8099
286773,1,영업/정상,1,영업,서울특별시 강남구 대치동 1023-3번지 지상2층 ,서울특별시 강남구 도곡로 426 (대치동지상2층),6279,(주)아구본가첨벙대치,I,2018.8.31 23:59,한식,204982.1077,443908.4507
284186,1,영업/정상,1,영업,서울특별시 강남구 대치동 1000-3번지 서경빌딩 지하1층 ,서울특별시 강남구 테헤란로108길 22 (대치동서경빌딩 지하1층),6174,(주)아리스타 삼성점,U,2019.9.26 2:40,경양식,205766.6262,445073.8426
288772,1,영업/정상,1,영업,서울특별시 강남구 논현동 277-20 지상1층 ,서울특별시 강남구 봉은사로 317 (논현동지상1층),6103,(주)아리양,U,2021.2.20 2:40,한식,203607.0684,445315.5787
282006,1,영업/정상,1,영업,서울특별시 강남구 역삼동 676 센터필드 ,서울특별시 강남구 테헤란로 231 센터필드 WEST동 지상1층 W126호 (역삼동),6142,(주)아방가르드(아방베이커리 센터필드점),U,2022.3.16 2:40,기타,203599.0628,444556.0623
287673,1,영업/정상,1,영업,서울특별시 강남구 논현동 91-3번지 지상9층 ,서울특별시 강남구 도산대로 306 지상9층 (논현동),6054,(주)아비스트 라운지,I,2018.8.31 23:59,경양식,203017.4755,446573.054
